lon,lat,UWI,WELL_NAME,DEPARTAMEN,WELL_COU_1,WELL_TVD,WELL_KB_EL,ROTARY_ELE,WELL_DRILL,WELL_GROUN,FIELD_ABRE,CONTRATO,WELL_SPUD_,COORD_QUAL,COMMENT_,WELL_COMPL,WELL_STA_1,WELLTYPE,FECHA_ACTU,OPERATOR_W,COMPANY_CO,z
-73.765104511,6.988107292999985,CIRA1092,LA CIRA-1092,SANTANDER,BARRANCABERMEJA,972.312,290.68,295.6,3190.0,290.6,LA CIRA,LA_CIRA_INFANTAS,1939-08-09,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1939-08-25,SIN ESTADO,INYECTOR,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,87.0
-73.51488134499999,7.279842613000028,LSAL0058,LA SALINA-58 (LS-51E),SANTANDER,SABANA DE TORRES,1317.3456,542.0,541.0,4322.0,528.0,LA SALINA,CARARE-LAS_MONAS,2004-07-04,DEFINITIVAS,,2004-07-15,PRODUCTOR,VERTICAL,,PETROSANTANDER COLOMBIA INC,PETROSANTANDER COLOMBIA INC,155.0
-73.80009105900001,6.974903084999994,CIRA3097,LA CIRA-3097,SANTANDER,BARRANCABERMEJA,1393.2408,0.0,0.0,4829.0,35.0,LA CIRA,LA_CIRA_INFANTAS,2018-08-14,PRELIMINARES,SOLICITUD LITOTECA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,89.0
-73.78013569900003,6.968397165999988,CIRA5055,LA CIRA-5055,SANTANDER,BARRANCABERMEJA,707.7456000000001,0.0,0.0,2344.0,298.9,LA CIRA,LA_CIRA_INFANTAS,2018-11-06,PRELIMINARES,SOLICITUD LITOTECA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.780293685,6.973307743000021,CIRA5102,LA CIRA-5102,SANTANDER,BARRANCABERMEJA,666.9024000000001,0.0,0.0,2204.0,316.6,LA CIRA,LA_CIRA_INFANTAS,2018-11-21,PRELIMINARES,SOLICTUD LITOTECA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.79952041000001,6.972110502000021,CIRA2691,LA CIRA-2691,SANTANDER,BARRANCABERMEJA,1406.0424,0.0,0.0,1749.0,0.0,LA CIRA,LA_CIRA_INFANTAS,2017-04-15,PRELIMINARES,F4CR EPIS2019-1205/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.79400928199999,6.94294252100002,CIRA4650,LA CIRA-4650,SANTANDER,BARRANCABERMEJA,0.0,0.0,0.0,0.0,0.0,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,SOLICITUD RECEPCION NO TIENE SPUD DATE/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.79004853200001,6.95504219999998,CIRA4639,LA CIRA-4639,SANTANDER,BARRANCABERMEJA,1233.5256000000002,0.0,0.0,4047.0,343.5,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,TRANSMITAL EPIS2019-2587 / PENDIENTE FORMA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,115.0
-73.71913802199998,8.165767050999989,OSOP0001,OSO PARDO-1,CESAR,AGUACHICA,1310.9448,0.0,26.2,4301.0,171.0,OSO PARDO,SANTA_ISABEL,2013-06-10,DEFINITIVAS,SE CREO CON EL NFORME FINAL DE GEOLOGIA Y/O INGENIERIA/SE ACTUALIZA CON F6CR-15-09-2020,2013-08-14,PRODUCTOR,VERTICAL,2020-09-15,CANACOL ENERGY COLOMBIA S.A.,CARRAO ENERGY SA SUCURSAL COLOMBIA,51.0
-73.76519909199999,6.928871703000027,INFA0105,INFANTAS-105,SANTANDER,BARRANCABERMEJA,775.1064,380.9,380.9,2543.0,374.9,INFANTAS,LA_CIRA_INFANTAS,1926-05-10,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1926-06-28,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,117.0
-73.76322188099999,6.862052672000004,INFA0410,INFANTAS-410,SANTANDER,BARRANCABERMEJA,885.7488000000001,417.3,417.3,2806.0,404.2,INFANTAS,LA_CIRA_INFANTAS,1929-02-16,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1929-04-06,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,109.0
-73.92012704400003,7.034864336999988,CSBE0005,CASABE-5,ANTIOQUIA,YONDO (CASABE),0.0,247.7,0.0,3608.58,245.9,CASABE,MAGDALENA_MEDIO,1942-08-11,PRELIMINARES,,1942-08-11,SIN ESTADO,,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,67.0
-73.74653567299998,6.947481528000026,INFA2174,INFANTAS-2174,SANTANDER,BARRANCABERMEJA,0.0,304.1,304.1,2464.0,287.1,LA CIRA INFANTAS,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.788007811,6.965220177999981,CIRA2125,LA CIRA-2125,SANTANDER,BARRANCABERMEJA,1082.04,379.55,379.55,3550.0,362.55,LA CIRA INFANTAS,LA_CIRA_INFANTAS,2008-07-01,DEFINITIVAS,,,SIN ESTADO,INYECTOR,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,115.0
-73.470250469,7.280702695000002,PAYO0020,PAYOA-20,SANTANDER,SABANA DE TORRES,3423.8488800000005,530.0,530.0,11280.0,500.0,LAS MONAS,DE_MARES,1964-08-31,DEFINITIVAS,,1964-12-26,PRODUCTOR,DIRECCIONAL,,CITIES SERVICES OIL CO,PAREX RESOURCES COLOMBIA LTD SUCURSAL,165.0
-73.92364486100001,7.028347135999979,CSBE0261R,CASABE-261R,ANTIOQUIA,YONDO (CASABE),0.0,261.4,260.4,5300.0,243.0,CASABE,MAGDALENA_MEDIO,2006-05-01,DEFINITIVAS,,2006-05-15,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.75427731399998,6.939713945999984,INFA0085,INFANTAS-85,SANTANDER,BARRANCABERMEJA,366.3696,336.0,335.96,1202.0,314.21,INFANTAS,LA_CIRA_INFANTAS,1925-07-27,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1925-11-09,PRODUCTOR,,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.77511269799999,6.990389069999992,CIRA0522,LA CIRA-522,SANTANDER,BARRANCABERMEJA,957.9864,325.13,325.0,3143.0,317.62,LA CIRA,LA_CIRA_INFANTAS,1930-03-15,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1930-06-11,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,93.0
-73.92059690100001,7.047298782999974,CSBE0603,CASABE-603,ANTIOQUIA,YONDO (CASABE),1127.76,264.0,263.0,3700.0,250.0,CASABE,MAGDALENA_MEDIO,1984-06-14,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1984-06-23,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,67.0
-73.94169355999998,6.738114259999975,SSSS0021,S-21,SANTANDER,PUERTO PARRA,0.0,0.0,0.0,2400.0,0.0,VMM 6,PENDIENTE,1963-07-11,DEFINITIVAS,,,SIN ESTADO,ESTRATIGRAFICO,,SHELL E&P COLOMBIA,ECOPETROL S.A.,89.0
-73.561202315,7.114807190000022,LISA0154,LISAMA-154,SANTANDER,BARRANCABERMEJA,0.0,476.46,475.46,8200.0,452.46,LISAMA,LISAMA-NUTRIA,2006-05-14,DEFINITIVAS,ACTUALIZACION CAMPO SEGUN TABLA ANH Y UBICACION 2018/10/26,,SIN ESTADO,DIRECCIONAL,2018-10-26,ECOPETROL S.A.,ECOPETROL S.A.,125.0
-73.75170524700002,6.941252755999983,INFA0606,INFANTAS-606,SANTANDER,BARRANCABERMEJA,355.09200000000004,371.4,371.3,1165.0,353.67,INFANTAS,LA_CIRA_INFANTAS,1930-09-03,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1930-11-04,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.751088337,6.942732997000007,INFA0672,INFANTAS-672,SANTANDER,BARRANCABERMEJA,362.71200000000005,325.8,325.7,1190.0,264.14,INFANTAS,LA_CIRA_INFANTAS,1932-10-18,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1932-11-02,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.76602813599999,6.856169115,INFA1276,INFANTAS-1276,SANTANDER,BARRANCABERMEJA,1269.1872,0.0,295.93,4164.0,289.93,INFANTAS,LA_CIRA_INFANTAS,1945-03-10,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1945-05-07,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,109.0
-73.750966129,6.9197939090000204,INFA1603,INFANTAS-1603,SANTANDER,BARRANCABERMEJA,487.68,461.4,461.35,1600.0,448.84,INFANTAS,LA_CIRA_INFANTAS,1953-07-14,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1953-09-17,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,117.0
-73.77644670400002,6.934046605999981,INFA1645,INFANTAS-1645,SANTANDER,BARRANCABERMEJA,914.4000000000001,380.8,380.84,3000.0,367.47,INFANTAS,LA_CIRA_INFANTAS,1956-11-23,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1956-12-10,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.76526666900003,6.937899292999987,INFA1651,INFANTAS-1651,SANTANDER,BARRANCABERMEJA,868.6800000000001,353.6,353.6,2850.0,336.3,INFANTAS,LA_CIRA_INFANTAS,1957-06-10,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1957-08-01,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.763738343,6.944182640000008,CIRA1438,LA CIRA-1438,SANTANDER,BARRANCABERMEJA,472.44,350.0,350.6,1550.0,334.33,INFANTAS,LA_CIRA_INFANTAS,1947-07-02,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1947-08-11,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.780680201,6.944299793000027,CIRA1514,LA CIRA-1514,SANTANDER,BARRANCABERMEJA,505.0536,366.3,0.0,1657.0,357.96,INFANTAS,LA_CIRA_INFANTAS,1947-09-01,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1947-09-13,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,105.0
-73.54438251900001,7.593998082999974,PYXX0001,PYX-1,SANTANDER,RIONEGRO,0.0,0.0,0.0,905.0,255.91,PLAYON,PLAYON,1900-01-01,PRELIMINARES,,,SIN ESTADO,,,PENDIENTE,ECOPETROL S.A.,77.0
-73.45106449999997,7.359626369000011,SANT0055,SANTOS-55,SANTANDER,SABANA DE TORRES,2988.5640000000003,507.0,507.0,9805.0,490.0,SANTOS,PROVINCIA_P_SUR,1984-06-21,DEFINITIVAS,CONTRATO INICIAL 605 EL ROBLE SE ACTUALIZA POR UBICACION Y SEGUN TABLA DE PRODUCCION ANH 2019/01/22,1984-08-07,PRODUCTOR,VERTICAL,2019-01-22,INTERCOL,ECOPETROL S.A.,135.0
-73.87752914800001,7.085689370000011,GALN0053,GALAN-53,SANTANDER,BARRANCABERMEJA,1158.24,254.84,254.71,3800.0,242.81,GALAN,MAGDALENA_MEDIO,1958-12-11,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA CONTRATO POR UBICACION MAPA TIERRAS ANH 2018/12/11,1958-12-31,PRODUCTOR,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,71.0
-73.71019979699997,8.094047063999994,PATN0001,PATINO-1,CESAR,AGUACHICA,2207.0568000000003,157.6,157.6,7241.0,141.0,DONA MARIA,LEBRIJA,1988-03-11,DEFINITIVAS,SE ACTUALIZA EL CAMPO POR PTE ACT 2018 SOL VTC,1988-04-14,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,PETROCANADA OIL AND GAS,ECOPETROL S.A.,49.0
-73.78624559600001,6.953045970000005,CIRA1882,LA CIRA-1882,SANTANDER,BARRANCABERMEJA,990.6,344.3,343.3,3224.0,330.0,LA CIRA,LA_CIRA_INFANTAS,1988-05-23,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1988-08-10,PRODUCTOR,DIRECCIONAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,115.0
-73.803270811,6.967430162000028,CIRA2947,LA CIRA-2947,SANTANDER,BARRANCABERMEJA,1341.1200000000001,0.0,0.0,0.0,319.7,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,PRELIMINARES,SE CREA PARA ASOCIAR REGISTROS/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,SIN ESTADO,,,ECOPETROL S.A.,ECOPETROL S.A.,89.0
-73.800871417,6.947995411000022,CIRA3495,LA CIRA-3495,SANTANDER,BARRANCABERMEJA,1384.7064,0.0,0.0,4704.0,382.2,LA CIRA,LA_CIRA_INFANTAS,2018-09-05,PRELIMINARES,SOLICITUD LITOTECA/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,107.0
-73.54231295300002,7.017477567000015,NUTR0020,NUTRIA-20,SANTANDER,SAN VICENTE DE CHUCURI,2804.1600000000003,465.8,464.8,9200.0,450.0,NUTRIA,LISAMA-NUTRIA,1986-03-10,DEFINITIVAS,ORIGINAL CONTRATO DE MARES,1986-06-18,PRODUCTOR,VERTICAL,2019-02-25,ECOPETROL S.A.,ECOPETROL S.A.,283.0
-73.94152428000001,6.9822017980000055,9648,ESTRUCTURAL C-21,ANTIOQUIA,YONDO (CASABE),0.0,0.0,0.0,0.0,422.01,MAGDALENA MEDIO,MAGDALENA_MEDIO,1956-01-01,PRELIMINARES,,,SIN ESTADO,,,PENDIENTE,ECOPETROL S.A.,85.0
-73.77241325799997,6.968175094999992,CIRA1048,LA CIRA-1048,SANTANDER,BARRANCABERMEJA,883.9200000000001,314.3,314.4,2900.0,305.23,LA CIRA,LA_CIRA_INFANTAS,1938-10-14,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1938-11-04,PRODUCTOR,VERTICAL,2017-05-11,TROPICAL OIL COMPANY,ECOPETROL S.A.,93.0
-73.85054184900002,7.158237482000004,LLAN0090,LLANITO-90,SANTANDER,BARRANCABERMEJA,2313.0052800000003,279.3,279.3,7940.0,256.8,LLANITO,MAGDALENA_MEDIO,1981-11-14,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11,1981-01-16,PRODUCTOR,DIRECCIONAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.90832671700002,7.070102537000025,CSBE0100,CASABE-100,ANTIOQUIA,YONDO (CASABE),0.0,253.2,0.0,3700.0,244.0,CASABE,MAGDALENA_MEDIO,1949-01-08,PRELIMINARES,,1949-01-08,SIN ESTADO,,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,71.0
-73.79741751400002,6.980395352000016,CIRA2609,LA CIRA-2609,SANTANDER,BARRANCABERMEJA,0.0,318.84,317.84,4233.0,301.84,LA CIRA,LA_CIRA_INFANTAS,2009-01-10,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.456434435,7.376403908999976,SUER0021,SUERTE-21,SANTANDER,SABANA DE TORRES,2732.2272000000003,438.0,438.0,8964.0,421.5,SUERTE,PROVINCIA_P_SUR,1985-09-15,DEFINITIVAS,CONTRATO INICIAL EL LIMON 604 - INTERCOL SE ACTUALIZA POR UBICACION Y SEGUN TABLA DE PRODUCCION ANH 2019/01/22,1985-11-04,PRODUCTOR,VERTICAL,2019-01-22,PENDIENTE,ECOPETROL S.A.,131.0
-73.59009518200003,8.04985121499999,TISQ0022,TISQUIRAMA-22,CESAR,SAN MARTIN,2367.875376,0.0,0.0,7693.66,252.46,TISQUIRAMA,TISQUIRAMA,2018-12-03,PRELIMINARES,LITOTECA,,SIN ESTADO,DIRECCIONAL,,ECOPETROL S.A.,ECOPETROL S.A.,77.0
-73.98912405700003,6.990892633999977,9642,ESTRUCTURAL C-15,ANTIOQUIA,YONDO (CASABE),0.0,0.0,0.0,0.0,386.0,DE MARES,DE_MARES,1956-01-01,PRELIMINARES,,,SIN ESTADO,,,PENDIENTE,PAREX RESOURCES COLOMBIA LTD SUCURSAL,81.0
-73.760866824,6.954580426999996,CIRA1246,LA CIRA-1246,SANTANDER,BARRANCABERMEJA,850.392,304.13,304.0,2790.0,298.0,LA CIRA,LA_CIRA_INFANTAS,1940-11-18,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1940-12-13,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,91.0
-73.85213186700003,7.7920231379999905,SIMI0003,SIMITI-3,BOLIVAR,SIMITI,1676.4,187.0,187.0,5500.0,175.0,VMM 27,SIMITI,1980-04-15,DEFINITIVAS,,1980-05-02,TAPONADO Y ABANDONADO,VERTICAL,2018-03-16,SHELL EXPLORATION AND PRODUCTION COLOMBIA GMBH (SEPC) SUCURSAL COLOMBIA,NORTH CENTRAL INTERNATIONAL,49.0
-73.76679800900001,6.891426532000025,INFA3652,INFANTAS-3652,SANTANDER,BARRANCABERMEJA,0.0,368.0,368.0,3460.0,352.0,INFANTAS,LA_CIRA_INFANTAS,2014-03-26,PRELIMINARES,OK/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,101.0
-73.74621965699998,6.947290291000002,INFA0006E,INFANTAS-6E,SANTANDER,BARRANCABERMEJA,223.72320000000002,298.8,297.8,734.0,291.8,INFANTAS,LA_CIRA_INFANTAS,1947-03-26,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1947-04-07,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.77204767500001,6.985956402999989,CIRA3063,LA CIRA-3063,SANTANDER,BARRANCABERMEJA,0.0,0.0,324.07,3719.0,308.07,LA CIRA,LA_CIRA_INFANTAS,1900-01-01,DEFINITIVAS,/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.54441186999998,8.171813660999987,CHRA0001ST,CHUIRA-1 ST,CESAR,RIO DE ORO,2522.5248,0.0,533.0,8238.0,509.0,CHUIRA,MIDAS,2014-10-22,DEFINITIVAS,ACTUALIZADO SEGUN FORMA 6CR DE MARZO DE 2015,2014-11-20,PRODUCTOR,,2017-11-30,UNION TEMPORAL MIDAS,"GRAN TIERRA ENERGY COLOMBIA, LLC SUCURSAL",145.0
-73.40491621899997,7.484711789000016,BONA0031,BONANZA-31,SANTANDER,RIONEGRO,0.0,0.0,539.62,3662.0,523.62,BONANZA,PROVINCIA_P_NORTE,2007-12-05,DEFINITIVAS,SE ACTUALIZA EL CAMPO Y CONTRATO,,TAPONADO Y ABANDONADO,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,121.0
-73.79731241000002,6.984031403000017,CIRA1835,LA CIRA-1835,SANTANDER,BARRANCABERMEJA,1259.7384,351.1,350.1,4133.0,339.2,LA CIRA,LA_CIRA_INFANTAS,1972-12-11,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1973-02-01,SIN ESTADO,INYECTOR,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.769166848,6.907209064000028,INFA0168,INFANTAS-168,SANTANDER,BARRANCABERMEJA,749.808,377.6,377.62,2460.0,369.75,INFANTAS,LA_CIRA_INFANTAS,1927-02-13,PRELIMINARES,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1927-04-20,PRODUCTOR,,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,111.0
-73.50433360800002,7.278574834999972,LMOS0004,LOS MONOS-4,SANTANDER,SABANA DE TORRES,0.0,0.0,0.0,5431.0,0.0,LAS MONAS,LAS_MONAS,1928-02-26,DEFINITIVAS,,1929-07-10,TAPONADO Y ABANDONADO,,2018-03-16,GULF OIL CORPORATION,PETROSANTANDER COLOMBIA INC,155.0
-73.78152189299999,6.994568389999984,CIRA1874,LA CIRA-1874,SANTANDER,BARRANCABERMEJA,1066.8,329.5,328.5,3500.0,315.0,LA CIRA,LA_CIRA_INFANTAS,1980-05-20,DEFINITIVAS,SE ACTUALIZA EL CONTRATO - ESTABA ASOCIADO A DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1980-07-21,PRODUCTOR,VERTICAL,2017-05-11,ECOPETROL S.A.,ECOPETROL S.A.,93.0
-73.77192474600002,6.935541339999986,INFA1640,INFANTAS-1640,SANTANDER,BARRANCABERMEJA,900.3792000000001,364.5,364.53,2950.0,343.19,INFANTAS,LA_CIRA_INFANTAS,1956-09-14,DEFINITIVAS,SE ACTUALIZA EL CONTRATO - ESTABA ASOCIADO A DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1956-10-02,TAPONADO Y ABANDONADO,DIRECCIONAL,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.922822193,7.035750249999978,CSBE0069,CASABE-69,ANTIOQUIA,YONDO (CASABE),0.0,244.4,0.0,3600.0,245.01,CASABE,MAGDALENA_MEDIO,1947-10-22,PRELIMINARES,,1947-10-22,SIN ESTADO,,2018-12-11,SHELL CONDOR S.A.,ECOPETROL S.A.,67.0
-73.92983673600003,7.024515189999988,CSBE0880,CASABE-880,ANTIOQUIA,YONDO (CASABE),1645.92,253.3,265.01,5400.0,250.01,CASABE,MAGDALENA_MEDIO,1986-01-22,DEFINITIVAS,ORIGINAL CONTRATO YONDO-ECOPETROL S.A. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11 EPIS2018-1035,1986-02-01,SIN ESTADO,INYECTOR,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,69.0
-73.765178091,6.862499280999998,INFA0427,INFANTAS-427,SANTANDER,BARRANCABERMEJA,1005.84,377.6,377.5,3300.0,361.22,INFANTAS,LA_CIRA_INFANTAS,1929-05-04,DEFINITIVAS,SE ACTUALIZA CONTRATO LA CIRA INFANTAS ESTABA DE MARES/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,1929-07-08,TAPONADO Y ABANDONADO,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,109.0
-73.76792163099998,6.9437369390000185,INFA3756,INFANTAS-3756,SANTANDER,BARRANCABERMEJA,0.0,363.0,362.0,3286.0,346.0,INFANTAS,LA_CIRA_INFANTAS,2014-09-15,PRELIMINARES,OK/SE ACTUALIZA CAMPO SOLICITUD OPERDORA 10-09-2020,,PRODUCTOR,,2018-03-16,ECOPETROL S.A.,ECOPETROL S.A.,105.0
-73.89381172700001,7.401315403000012,YARI0073,YARIGUI-73,SANTANDER,PUERTO WILCHES,0.0,251.39,251.39,8926.0,231.39,YARIGUI-CANTAGALLO,MAGDALENA_MEDIO,2004-01-30,DEFINITIVAS,SE ACTUALIZA EL CAMPO Y CONTRATO POR UBICACION CARTOGRAFICA Y TABLA PRODUCCION ANH,,SIN ESTADO,DIRECCIONAL,2017-10-30,ECOPETROL S.A.,ECOPETROL S.A.,61.0
-73.830352909,7.138914063000016,LLAN0007,LLANITO-7,SANTANDER,BARRANCABERMEJA,2470.404,329.06,329.06,8105.0,317.48,LLANITO,MAGDALENA_MEDIO,1960-07-30,DEFINITIVAS,CONCESION DE MARES. SE ACTUALIZA POR UBICACION MAPA TIERRAS ANH 2018/12/11,1960-09-27,PRODUCTOR,VERTICAL,2018-12-11,ECOPETROL S.A.,ECOPETROL S.A.,97.0
-73.735936273,8.037463517999981,BLEB0005,BARRANCA LEBRIJA-5,CESAR,AGUACHICA,0.0,150.0,0.0,6500.0,134.78,BARRANCA-LEBRIJA,BARRANCA-LEBRIJA,1957-07-14,DEFINITIVAS,,1957-08-12,TAPONADO Y ABANDONADO,,2018-03-16,NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIANA,ECOPETROL S.A.,43.0
